user_id,crowd_r,crowd_concordance,knn_concordance,eigentaste_concordance,gap_knn_minus_crowd,gap_train_only,crowd_nmae,knn_nmae,train_mean,train_std
24765,0.3491,0.5045,0.5355,0.5316,0.0310,0.0207,0.2137,0.1553,2.739,4.967
23578,0.2816,0.6503,0.6813,0.6245,0.0310,0.1613,0.2412,0.2154,2.716,5.879
23021,0.4842,0.6400,0.6710,0.6013,0.0310,0.0058,0.2077,0.1799,-1.518,4.611
717,0.3387,0.6219,0.6529,0.5832,0.0310,-0.0405,0.2722,0.2373,-1.740,4.956
13547,0.4124,0.5923,0.6232,0.6181,0.0310,0.0911,0.1854,0.1670,-0.211,4.824
24301,0.1899,0.6103,0.6413,0.6439,0.0310,0.1661,0.1390,0.1243,-1.887,3.265
2879,0.2362,0.6194,0.6503,0.5394,0.0310,0.0670,0.0901,0.0901,1.968,2.562
15293,0.4089,0.6529,0.6839,0.6606,0.0310,0.0174,0.1012,0.0816,-0.339,1.684
23507,0.3535,0.6103,0.6413,0.6090,0.0310,0.0035,0.1770,0.2012,-0.519,4.859
13518,0.6208,0.7500,0.7809,0.7835,0.0309,0.0403,0.0948,0.0802,0.267,3.312
23811,0.2230,0.5464,0.5773,0.5644,0.0309,-0.0265,0.1805,0.1864,-0.705,4.669
2054,0.2696,0.6534,0.6843,0.6160,0.0309,0.0035,0.1379,0.1239,0.676,3.962
16657,0.6116,0.7500,0.7809,0.7693,0.0309,0.0531,0.1116,0.0987,1.115,3.927
22473,0.5151,0.6907,0.7216,0.7075,0.0309,0.0126,0.2487,0.2207,0.067,5.941
8638,0.5477,0.6482,0.6791,0.6791,0.0309,0.0429,0.2003,0.1745,3.680,4.345
6762,0.3601,0.5915,0.6224,0.6959,0.0309,0.0962,0.2070,0.2024,0.976,4.262
2564,0.3844,0.6070,0.6379,0.5863,0.0309,-0.0622,0.1319,0.1492,1.743,2.822
8268,0.2790,0.5593,0.5902,0.5915,0.0309,-0.0092,0.2053,0.1861,-0.398,5.077
14354,0.4861,0.5129,0.5438,0.5554,0.0309,-0.0034,0.2494,0.1732,-3.200,4.026
19987,0.6435,0.7345,0.7655,0.7216,0.0309,0.0104,0.0888,0.0895,1.685,3.533
7019,0.6131,0.7761,0.8069,0.7799,0.0309,0.0162,0.2165,0.1196,-2.899,4.412
3555,0.5564,0.6847,0.7156,0.6821,0.0309,0.0127,0.2327,0.1701,2.676,6.177
3918,0.5583,0.6718,0.7027,0.6332,0.0309,0.0198,0.1203,0.1037,2.669,2.841
22114,0.5031,0.6911,0.7220,0.6782,0.0309,-0.0034,0.1484,0.1399,1.868,4.996
5295,0.3361,0.6589,0.6898,0.7156,0.0309,0.0706,0.2147,0.1499,-1.780,4.488
816,0.3414,0.6306,0.6615,0.6165,0.0309,0.0473,0.1348,0.1272,1.074,3.527
4559,0.2723,0.4968,0.5277,0.4878,0.0309,0.0934,0.1649,0.1210,1.905,4.467
17178,0.6067,0.6782,0.7091,0.6615,0.0309,-0.0081,0.2481,0.2050,0.819,6.133
1616,0.2756,0.6281,0.6589,0.6422,0.0309,0.0636,0.1842,0.1206,2.954,3.650
6,0.2089,0.5573,0.5882,0.5843,0.0309,0.0276,0.3162,0.1178,-4.859,2.964
18486,0.3412,0.5817,0.6126,0.5894,0.0309,0.0151,0.1653,0.1695,1.100,3.940
5002,0.4962,0.6808,0.7117,0.6963,0.0309,0.0414,0.1654,0.1445,0.445,4.319
6391,0.3727,0.5199,0.5508,0.5174,0.0309,0.0023,0.1095,0.1113,0.632,3.233
15101,0.5480,0.6602,0.6911,0.6422,0.0309,0.0093,0.1334,0.0822,2.254,3.440
24499,0.3810,0.6358,0.6667,0.6332,0.0309,0.0392,0.1797,0.1689,0.851,4.219
7726,0.3494,0.6152,0.6461,0.5933,0.0309,0.0150,0.2464,0.1195,4.377,3.733
14583,0.5339,0.6396,0.6705,0.6641,0.0309,0.0186,0.1423,0.1146,1.064,3.854
16969,0.3092,0.5071,0.5380,0.5058,0.0309,-0.0011,0.1951,0.1855,1.962,4.363
3788,0.3886,0.5913,0.6221,0.5835,0.0308,0.0184,0.2042,0.1705,-0.374,4.682
16836,0.4499,0.6581,0.6889,0.6530,0.0308,0.0461,0.2252,0.2224,-0.260,6.501
15993,0.2153,0.5411,0.5720,0.5578,0.0308,0.0266,0.1340,0.1405,1.590,4.439
15184,0.3787,0.5823,0.6131,0.5720,0.0308,0.0000,0.3000,0.2872,-0.128,6.511
7422,0.1168,0.5141,0.5450,0.5308,0.0308,0.0163,0.1664,0.1449,-0.562,4.570
15148,0.3704,0.6517,0.6825,0.6620,0.0308,-0.0301,0.1903,0.1610,-0.954,4.917
6821,0.3888,0.6041,0.6350,0.6812,0.0308,0.0069,0.2281,0.1857,2.873,4.146
3720,0.2115,0.5167,0.5476,0.5039,0.0308,0.0301,0.1934,0.1738,2.187,3.900
6276,0.3471,0.6003,0.6311,0.5938,0.0308,-0.0184,0.1618,0.1582,-0.516,4.571
12061,0.5128,0.6928,0.7237,0.6375,0.0308,0.0655,0.1837,0.1278,-1.679,3.945
4538,0.5592,0.6157,0.6465,0.5835,0.0308,0.0151,0.1931,0.1847,1.085,5.403
327,0.5373,0.6337,0.6645,0.6517,0.0308,-0.0035,0.1419,0.1443,2.322,4.945
20432,0.4129,0.6793,0.7101,0.6429,0.0308,-0.0120,0.1203,0.1132,0.774,2.793
4002,0.4101,0.6816,0.7125,0.7035,0.0308,0.0265,0.2823,0.2183,-2.508,5.412
20090,0.3197,0.6406,0.6714,0.6804,0.0308,0.0843,0.2165,0.1975,0.097,4.302
24206,0.3796,0.5841,0.6149,0.6393,0.0308,0.0358,0.2107,0.1996,2.741,5.302
11473,0.5218,0.7420,0.7728,0.6829,0.0308,0.0729,0.1181,0.0947,1.584,3.653
20108,0.4085,0.6662,0.6970,0.6611,0.0308,0.0242,0.2758,0.1385,-3.998,4.604
1575,0.3693,0.6136,0.6444,0.6264,0.0308,0.0207,0.1868,0.1793,0.449,5.231
1994,0.6487,0.6893,0.7202,0.6855,0.0308,-0.0230,0.2656,0.2535,0.227,6.325
12760,0.4076,0.6679,0.6987,0.6679,0.0308,0.0126,0.1834,0.1665,1.460,5.609
23603,0.3990,0.6872,0.7179,0.6513,0.0308,-0.0254,0.2069,0.1689,-0.825,4.067
20970,0.5534,0.7500,0.7808,0.7179,0.0308,0.0394,0.1735,0.1147,-0.860,3.629
11887,0.2533,0.5527,0.5830,0.6061,0.0303,0.0562,0.3655,0.0761,8.669,2.394
14395,0.3093,0.5921,0.6224,0.6513,0.0303,0.0722,0.2848,0.1888,5.457,3.774
21704,0.2857,0.5569,0.5869,0.4954,0.0301,0.0303,0.2533,0.0865,4.690,4.156
11466,0.2816,0.6340,0.6641,0.6222,0.0301,0.0301,0.1644,0.1486,0.226,4.489
20620,0.2184,0.5235,0.5535,0.5196,0.0300,0.0093,0.2967,0.1275,5.245,4.339
13989,0.6110,0.7037,0.7337,0.6423,0.0300,0.0116,0.2050,0.1236,4.083,4.576
17427,0.5757,0.7158,0.7458,0.7340,0.0300,0.0151,0.2231,0.1370,-2.872,4.768
13201,0.4848,0.6375,0.6675,0.6219,0.0300,0.0418,0.1598,0.1079,2.361,3.463
2090,-0.1171,0.4206,0.4505,0.4023,0.0299,0.0549,0.2946,0.2205,4.227,5.288
6148,0.2935,0.5469,0.5768,0.5312,0.0299,-0.0142,0.1276,0.0606,3.179,1.865
3925,0.2724,0.5429,0.5727,0.5571,0.0299,0.0741,0.2381,0.0796,5.597,3.661
11367,0.5830,0.6169,0.6468,0.6195,0.0299,0.0380,0.2230,0.1050,3.427,4.516
383,0.5329,0.7134,0.7432,0.7134,0.0298,0.0661,0.3056,0.2311,2.840,7.433
5864,0.5451,0.7173,0.7471,0.7095,0.0298,-0.0478,0.3224,0.1017,-5.986,2.831
21434,0.4663,0.5396,0.5694,0.4890,0.0298,0.0104,0.2118,0.0933,4.349,3.374
6455,0.3948,0.6989,0.7287,0.7457,0.0298,0.0790,0.2744,0.2388,1.307,6.487
7925,0.5976,0.6852,0.7150,0.6788,0.0298,-0.0174,0.0850,0.0860,1.943,2.435
6729,0.3840,0.5803,0.6101,0.5764,0.0298,0.0093,0.2359,0.1430,5.230,3.928
23860,0.6250,0.7241,0.7539,0.7746,0.0298,0.0277,0.1155,0.0933,-0.649,2.785
22247,0.3841,0.6088,0.6386,0.5894,0.0298,0.0173,0.1642,0.1166,1.953,4.991
15844,0.1694,0.6378,0.6675,0.6455,0.0298,0.0650,0.1634,0.1440,2.789,4.759
19056,0.5758,0.6481,0.6779,0.6378,0.0298,-0.0174,0.2811,0.2653,-0.995,7.941
8006,0.2844,0.6158,0.6455,0.6313,0.0298,-0.0034,0.1914,0.1343,-1.624,4.592
16458,0.3495,0.5757,0.6054,0.5576,0.0298,0.0196,0.2273,0.1327,4.474,4.177
12182,0.2652,0.6016,0.6313,0.6210,0.0298,0.0521,0.1766,0.1781,1.415,3.626
13489,0.4116,0.6831,0.7128,0.6442,0.0298,0.0092,0.2306,0.1449,3.359,4.036
6885,0.5418,0.6662,0.6960,0.6041,0.0298,0.0011,0.2605,0.1110,6.366,3.038
19926,0.2412,0.5692,0.5990,0.5162,0.0298,0.0243,0.1923,0.1913,0.656,4.687
22093,0.3771,0.6240,0.6537,0.6744,0.0297,0.0278,0.2190,0.1744,5.582,3.565
1820,0.3748,0.6305,0.6602,0.5633,0.0297,0.0970,0.2123,0.1969,1.106,5.889
9239,0.3305,0.5672,0.5969,0.5672,0.0297,0.0209,0.0795,0.0976,-0.041,1.956
13924,0.1282,0.5303,0.5600,0.5148,0.0297,0.0023,0.2951,0.2441,2.814,5.617
15858,0.2669,0.5768,0.6065,0.6335,0.0297,0.0784,0.2780,0.2265,-1.227,4.867
15912,0.1522,0.5639,0.5935,0.6013,0.0297,0.0486,0.2202,0.2105,0.073,4.920
22650,0.2623,0.6026,0.6323,0.6477,0.0297,0.0392,0.1335,0.1274,1.300,3.300
20959,0.4808,0.6490,0.6787,0.6658,0.0297,-0.0256,0.3646,0.2772,-3.873,6.164
15468,0.2350,0.5226,0.5523,0.5587,0.0297,-0.0196,0.2017,0.1722,3.024,3.812
19447,0.3081,0.5631,0.5928,0.5425,0.0296,-0.0023,0.1417,0.1306,0.657,3.657
19412,0.4570,0.6714,0.7010,0.6405,0.0296,0.0012,0.2137,0.0730,4.604,2.540
8799,0.4346,0.5451,0.5747,0.5992,0.0296,0.0242,0.1619,0.1542,-0.598,4.369
2018,0.4673,0.7062,0.7358,0.6907,0.0296,0.0577,0.1694,0.1307,-0.904,3.387
13643,0.4952,0.5722,0.6018,0.5979,0.0296,0.0254,0.1680,0.1252,3.436,2.837
4230,0.2740,0.5503,0.5799,0.5786,0.0296,0.0161,0.2061,0.1508,-2.021,4.231
7985,0.4536,0.5760,0.6057,0.5838,0.0296,-0.0266,0.1241,0.0840,2.556,2.583
1731,0.5664,0.7152,0.7448,0.7371,0.0296,0.0045,0.2693,0.2063,-4.255,4.625
12087,0.6733,0.7771,0.8067,0.7912,0.0296,0.0542,0.1336,0.0809,3.163,3.534
3880,0.4811,0.6173,0.6469,0.5915,0.0296,-0.0184,0.1737,0.1740,0.058,5.082
17109,0.4533,0.6765,0.7062,0.7294,0.0296,0.0404,0.2421,0.2266,-0.047,5.706
17902,0.3863,0.6804,0.7101,0.6405,0.0296,-0.0058,0.2273,0.1985,0.185,4.704
2597,0.2917,0.6340,0.6637,0.6289,0.0296,0.0219,0.1731,0.1683,1.187,3.973
21174,0.2465,0.5464,0.5760,0.5219,0.0296,-0.0127,0.2398,0.1521,4.665,3.700
4074,0.3427,0.6031,0.6327,0.6302,0.0296,0.0254,0.1901,0.1950,-0.992,5.254
4532,0.0758,0.5245,0.5541,0.5503,0.0296,0.0081,0.1547,0.1508,-0.661,2.842
17460,0.2666,0.6456,0.6753,0.5889,0.0296,0.0618,0.2024,0.1827,3.072,5.958
1317,0.1473,0.5838,0.6134,0.6495,0.0296,0.1321,0.2219,0.2237,3.027,5.529
12701,0.4375,0.6920,0.7216,0.6624,0.0296,-0.0312,0.1843,0.1001,-1.992,2.876
12753,0.1955,0.4865,0.5161,0.4543,0.0296,-0.0207,0.1693,0.1582,-0.943,4.052
1128,0.0461,0.5380,0.5676,0.5972,0.0296,0.0894,0.2392,0.1895,5.029,4.179
19177,0.5474,0.6873,0.7169,0.6795,0.0296,0.0660,0.1049,0.0945,-0.130,2.943
4630,0.1680,0.6345,0.6641,0.6435,0.0296,0.0115,0.2340,0.1142,-3.129,2.975
24860,0.3699,0.6731,0.7027,0.7066,0.0296,0.0554,0.2959,0.2654,0.533,6.364
24520,0.2981,0.5894,0.6190,0.5920,0.0296,-0.0289,0.2668,0.2409,-0.702,5.772
8371,0.4997,0.6795,0.7091,0.6866,0.0296,0.0481,0.1104,0.0872,1.687,3.395
5497,0.2038,0.5598,0.5894,0.5676,0.0296,0.0277,0.1657,0.1279,-0.157,3.036
6225,0.4171,0.7645,0.7941,0.7490,0.0296,0.0033,0.1444,0.1181,1.718,4.302
9503,0.3178,0.5405,0.5701,0.5753,0.0296,0.0103,0.1213,0.1303,0.027,3.446
13659,0.2832,0.5663,0.5959,0.5483,0.0296,0.0623,0.2073,0.1867,1.298,5.092
3213,0.2423,0.6577,0.6873,0.6293,0.0296,-0.0172,0.2148,0.2042,-1.474,4.234
6384,0.2699,0.5495,0.5792,0.5779,0.0296,0.0172,0.1673,0.1761,0.578,4.502
12134,0.3917,0.5990,0.6285,0.6144,0.0296,0.0636,0.2014,0.1739,2.318,4.373
3735,0.3496,0.6414,0.6710,0.6131,0.0296,-0.0000,0.1613,0.1503,0.434,3.202
11702,0.2890,0.5540,0.5835,0.5257,0.0296,-0.0092,0.1704,0.1725,0.983,4.058
10312,0.4822,0.6581,0.6877,0.6118,0.0296,0.0070,0.1231,0.0946,2.617,2.781
12004,0.2309,0.6555,0.6851,0.6440,0.0296,0.0405,0.2188,0.2356,3.693,5.207
23163,0.3661,0.6183,0.6478,0.6041,0.0296,0.0069,0.1814,0.1764,1.264,4.696
23254,0.5051,0.6658,0.6954,0.6607,0.0296,0.0531,0.1542,0.1041,-2.023,2.975
7824,0.4392,0.6311,0.6607,0.6350,0.0296,0.0705,0.2542,0.2279,-2.472,5.381
5967,0.3341,0.5694,0.5990,0.5559,0.0296,-0.0104,0.2315,0.2259,-0.345,5.583
5327,0.4999,0.6504,0.6799,0.6825,0.0296,0.0542,0.1693,0.1348,1.889,4.346
2030,0.5014,0.6658,0.6954,0.6568,0.0296,-0.0243,0.1488,0.1374,1.937,3.217
21476,0.4873,0.6812,0.7108,0.6928,0.0296,0.0384,0.1290,0.1234,1.263,3.286
15982,0.4013,0.6542,0.6838,0.6350,0.0296,-0.0185,0.1926,0.1584,2.274,3.568
13291,0.1121,0.5566,0.5861,0.5887,0.0296,0.1049,0.2213,0.2137,-1.848,4.496
18341,0.5746,0.7018,0.7314,0.6581,0.0296,0.0615,0.1400,0.1078,1.334,3.574
17090,0.3445,0.6303,0.6598,0.6059,0.0295,0.0093,0.1979,0.1698,2.896,4.809
18294,0.2782,0.6149,0.6444,0.6175,0.0295,0.0439,0.2743,0.1664,-3.171,4.181
10066,0.3459,0.5815,0.6110,0.6136,0.0295,-0.0023,0.1946,0.1706,2.403,4.578
22516,0.4797,0.6470,0.6765,0.6791,0.0295,0.0289,0.1659,0.1359,2.530,4.251
4736,0.5193,0.7304,0.7599,0.7497,0.0295,0.0679,0.2712,0.2150,-2.435,6.002
5018,0.4113,0.6936,0.7231,0.7269,0.0295,0.0682,0.2741,0.2331,-0.418,6.548
21591,0.4477,0.5859,0.6154,0.5564,0.0295,-0.0472,0.1429,0.1102,2.192,4.228
13709,0.2768,0.5936,0.6231,0.5115,0.0295,0.0196,0.1593,0.1596,1.496,5.072
14441,0.0885,0.5033,0.5327,0.5207,0.0294,0.0059,0.1076,0.1010,0.741,2.361
19795,0.5355,0.6827,0.7120,0.6547,0.0293,0.0281,0.2637,0.2201,-3.566,5.768
4141,0.3130,0.6370,0.6662,0.5878,0.0293,0.0314,0.3862,0.3432,-0.728,7.839
22923,0.3481,0.7147,0.7437,0.7094,0.0291,0.0358,0.3780,0.1664,-7.353,4.034
14324,0.1132,0.5572,0.5861,0.5756,0.0289,0.0119,0.1004,0.0889,0.765,2.397
18036,0.1868,0.5551,0.5840,0.5932,0.0289,0.0377,0.2592,0.1907,2.665,5.754
4105,0.2651,0.6431,0.6719,0.6431,0.0288,0.0758,0.1987,0.1703,2.185,4.732
3069,0.5045,0.7428,0.7715,0.7402,0.0287,0.0651,0.1237,0.1149,0.365,3.494
4231,0.4662,0.7080,0.7366,0.6780,0.0287,-0.0139,0.0898,0.0874,0.401,2.299
10170,0.5128,0.6076,0.6362,0.6336,0.0287,-0.0150,0.2325,0.1940,1.778,5.136
8257,0.4808,0.6832,0.7119,0.7040,0.0287,0.0594,0.2256,0.1074,4.497,3.456
122,0.6212,0.6219,0.6506,0.6037,0.0287,0.0163,0.1399,0.0709,2.718,2.570
3458,0.2831,0.5391,0.5677,0.5443,0.0286,0.1084,0.3380,0.0710,6.988,3.127
18320,0.2241,0.5644,0.5930,0.5904,0.0286,0.0438,0.1005,0.1098,0.076,3.075
1170,0.2368,0.5605,0.5891,0.5735,0.0286,0.0162,0.0920,0.0859,0.256,1.145
8918,0.4495,0.5766,0.6052,0.5545,0.0286,0.0069,0.1389,0.1222,-0.726,3.195
435,0.2457,0.5883,0.6169,0.5948,0.0286,0.0886,0.2138,0.1715,2.009,5.181
2461,0.6185,0.7468,0.7753,0.7195,0.0286,0.0267,0.1026,0.0798,-0.264,1.995
1650,0.3487,0.5953,0.6239,0.6005,0.0285,-0.0012,0.2488,0.2377,-0.356,6.117
10825,0.2857,0.5019,0.5305,0.5162,0.0285,0.0001,0.2623,0.1675,4.076,4.284
4808,0.6394,0.6628,0.6913,0.6459,0.0285,0.0162,0.1185,0.1104,1.200,3.192
962,0.4359,0.6684,0.6969,0.6464,0.0285,0.0982,0.2703,0.2513,-0.175,6.885
1800,0.3487,0.6658,0.6943,0.6943,0.0285,-0.0325,0.1208,0.1164,1.060,3.322
12564,0.2702,0.6347,0.6632,0.5376,0.0285,-0.0165,0.2755,0.2256,4.286,5.605
14436,0.3092,0.5881,0.6166,0.6166,0.0285,0.0081,0.2110,0.1089,4.125,4.659
20599,0.4422,0.6593,0.6878,0.6658,0.0285,0.0069,0.1980,0.1819,0.721,5.850
6992,0.5255,0.7245,0.7529,0.6649,0.0285,0.0311,0.2778,0.1529,4.358,4.992
14024,0.6552,0.7788,0.8072,0.7814,0.0285,0.0543,0.1739,0.1217,1.568,4.856
21991,0.4173,0.6261,0.6546,0.6455,0.0285,0.0541,0.1204,0.1056,1.218,3.376
1635,0.4742,0.6826,0.7111,0.6781,0.0284,0.0303,0.1628,0.1318,1.796,4.394
505,0.3234,0.6486,0.6770,0.6473,0.0284,0.0406,0.2852,0.2746,1.485,6.657
12018,0.1628,0.4651,0.4935,0.4910,0.0284,0.0150,0.2683,0.2635,0.420,5.348
7095,0.4041,0.7390,0.7674,0.7506,0.0284,0.1035,0.2080,0.1268,-1.526,4.374
6083,0.5339,0.6680,0.6964,0.6525,0.0284,-0.0420,0.0966,0.0903,0.592,3.269
14295,0.2853,0.6206,0.6490,0.6477,0.0284,0.0963,0.2129,0.1487,-2.516,5.342
12461,0.2644,0.6206,0.6490,0.6619,0.0284,0.1161,0.3012,0.1412,-4.328,4.406
23758,0.4935,0.6142,0.6426,0.6245,0.0284,0.0473,0.1695,0.1496,-0.251,4.495
20524,0.1804,0.6374,0.6658,0.5819,0.0284,0.0319,0.3306,0.3146,1.241,6.787
16275,0.3812,0.6013,0.6297,0.5845,0.0284,-0.0128,0.1812,0.1803,0.860,4.033
1242,0.3679,0.6916,0.7200,0.7097,0.0284,-0.0368,0.1570,0.1438,0.369,4.831
15963,0.2045,0.5768,0.6052,0.6116,0.0284,0.0658,0.1435,0.1432,0.066,4.166
23478,0.1238,0.5155,0.5438,0.5052,0.0284,0.0429,0.3091,0.3003,-0.858,6.197
24915,0.3506,0.5863,0.6147,0.5954,0.0284,0.0023,0.3209,0.1590,-5.553,3.491
7448,0.3114,0.6456,0.6740,0.6482,0.0284,-0.0230,0.3202,0.2299,-3.309,6.130
18939,0.4365,0.6482,0.6765,0.6727,0.0284,-0.0622,0.2194,0.1965,-0.857,5.465
18800,0.4862,0.6856,0.7139,0.6572,0.0284,0.0452,0.1910,0.1052,-3.343,2.163
11785,0.4796,0.6392,0.6675,0.6314,0.0284,-0.0439,0.2069,0.1807,1.210,5.345
10940,0.5094,0.7075,0.7358,0.7113,0.0284,0.0209,0.1607,0.1510,1.760,3.470
9420,0.4744,0.6894,0.7178,0.6985,0.0284,-0.0359,0.0932,0.0986,0.595,2.982
23675,0.4689,0.5631,0.5915,0.6186,0.0284,0.0025,0.2505,0.1408,3.807,4.173
3063,0.1964,0.6082,0.6366,0.6044,0.0284,0.0474,0.2502,0.1611,-3.053,4.904
17292,0.4331,0.6456,0.6740,0.6276,0.0284,-0.0035,0.2545,0.2342,1.266,7.181
22985,0.2884,0.6727,0.7010,0.6379,0.0284,0.1249,0.1828,0.1400,-1.306,4.879
12107,0.7189,0.7079,0.7362,0.7439,0.0283,0.0391,0.2363,0.0921,4.787,3.991
23306,0.3742,0.6126,0.6409,0.5804,0.0283,0.0070,0.1710,0.1388,3.613,4.020
6879,0.5397,0.7490,0.7773,0.7568,0.0283,0.0208,0.1169,0.0977,-1.174,3.772
16110,0.4077,0.6165,0.6448,0.6486,0.0283,0.0426,0.1957,0.1915,0.092,5.888
8003,0.4911,0.6255,0.6538,0.6358,0.0283,0.0151,0.1931,0.1175,3.663,3.489
8228,0.4741,0.7053,0.7336,0.6963,0.0283,0.1087,0.2026,0.1787,-0.030,4.500
4486,0.5088,0.6589,0.6873,0.6319,0.0283,0.0115,0.1935,0.1813,-0.369,4.634
22964,0.1933,0.5985,0.6268,0.6190,0.0283,0.0302,0.1899,0.1280,-2.235,3.346
2877,0.4379,0.6615,0.6898,0.6885,0.0283,0.0518,0.1905,0.1681,1.120,5.762
23848,0.4502,0.6937,0.7220,0.7130,0.0283,0.0472,0.2361,0.1974,-1.308,4.781
3064,0.4901,0.5894,0.6178,0.5959,0.0283,0.0828,0.1839,0.1387,2.640,4.292
20159,0.3837,0.5946,0.6229,0.6435,0.0283,-0.0302,0.3011,0.2609,-1.876,6.980
16964,0.4205,0.5920,0.6203,0.5869,0.0283,0.0782,0.2770,0.1041,-4.143,3.248
24661,0.5926,0.7091,0.7375,0.7246,0.0283,0.0069,0.1453,0.1258,0.063,3.653
14415,0.5278,0.6924,0.7207,0.7323,0.0283,0.0497,0.2117,0.1810,-0.539,5.408
18650,0.4819,0.6924,0.7207,0.7066,0.0283,0.0347,0.2036,0.1538,-2.646,4.278
3827,0.5282,0.6731,0.7014,0.6795,0.0283,-0.0184,0.1161,0.1103,0.131,3.251
13916,0.3734,0.6782,0.7066,0.6641,0.0283,0.0150,0.1636,0.1537,0.186,5.002
335,0.5179,0.7069,0.7352,0.6851,0.0283,-0.0265,0.1855,0.1671,1.633,5.114
16453,0.3554,0.6877,0.7159,0.6812,0.0283,0.0035,0.1670,0.1304,-2.409,3.518
5266,0.3942,0.5540,0.5823,0.6234,0.0283,0.0242,0.3014,0.2945,-1.863,7.299
20859,0.4333,0.6144,0.6427,0.6504,0.0283,-0.0346,0.1368,0.1252,1.661,3.445
22720,0.1532,0.5784,0.6067,0.5733,0.0283,0.0517,0.2055,0.2067,1.986,4.786
12729,0.3738,0.5527,0.5810,0.6247,0.0283,-0.0299,0.3303,0.2723,-3.341,6.091
5012,0.4744,0.5841,0.6123,0.5122,0.0282,-0.0472,0.1905,0.1825,1.731,5.162
7737,0.2540,0.5469,0.5751,0.5854,0.0282,-0.0592,0.1641,0.1369,1.741,3.399
19618,0.4005,0.6418,0.6701,0.6534,0.0282,0.0588,0.1601,0.1818,1.453,3.685
12857,0.7570,0.7657,0.7938,0.8019,0.0281,0.0361,0.1124,0.0992,0.357,4.211
21787,0.2115,0.5745,0.6024,0.6330,0.0279,0.0755,0.3669,0.1588,-5.165,4.025
7504,0.3165,0.6195,0.6474,0.6335,0.0279,0.0072,0.1509,0.1448,-0.591,3.537
23375,0.3753,0.6455,0.6733,0.5397,0.0278,-0.0112,0.3214,0.1353,5.916,4.249
22785,0.0782,0.4934,0.5211,0.4551,0.0277,0.0709,0.1346,0.1364,0.372,3.830
23555,0.4442,0.6684,0.6961,0.6171,0.0276,-0.0141,0.3182,0.2113,5.581,5.342
1574,0.4580,0.5452,0.5727,0.5557,0.0275,0.0570,0.2794,0.1329,5.587,4.204
18310,0.2320,0.6055,0.6330,0.6147,0.0275,0.0407,0.4512,0.3405,-1.858,7.587
15116,0.4950,0.6453,0.6728,0.6270,0.0275,0.0035,0.2976,0.2581,0.042,6.682
22549,0.5609,0.6829,0.7104,0.7287,0.0274,0.0065,0.2215,0.1392,3.229,4.688
9846,0.5967,0.7823,0.8096,0.7640,0.0274,0.0384,0.1924,0.1218,2.799,4.538
1179,0.5904,0.6701,0.6975,0.6871,0.0274,0.0474,0.2855,0.0961,5.439,3.624
21079,0.2618,0.5768,0.6042,0.5508,0.0273,0.0280,0.0795,0.0938,1.677,1.411
16927,0.5560,0.6229,0.6502,0.6216,0.0273,0.0116,0.2632,0.1419,4.098,5.393
19504,0.5027,0.6649,0.6922,0.6779,0.0273,0.0832,0.2942,0.0713,5.583,3.815
13571,0.4166,0.6506,0.6779,0.6078,0.0273,0.0208,0.1097,0.1061,1.932,1.900
19903,0.3108,0.5590,0.5863,0.6316,0.0272,0.0816,0.1792,0.1776,1.277,5.171
4251,0.4557,0.6576,0.6848,0.6563,0.0272,0.0703,0.2134,0.1164,3.598,4.104
4326,0.1506,0.5803,0.6075,0.5855,0.0272,0.0173,0.1335,0.1069,-0.344,2.490
23547,0.1663,0.5904,0.6176,0.6214,0.0271,0.0080,0.2408,0.2348,0.930,5.128
24929,0.4861,0.6486,0.6757,0.6705,0.0271,0.0578,0.1598,0.1416,0.068,4.336
5171,0.5313,0.6525,0.6796,0.6770,0.0271,-0.0495,0.0876,0.0893,1.314,3.225
18264,0.0243,0.4651,0.4922,0.5116,0.0271,0.0220,0.3017,0.2122,4.341,4.699
12,0.4439,0.5853,0.6124,0.5788,0.0271,0.0162,0.1132,0.1226,0.622,3.322
23455,0.0479,0.5233,0.5504,0.5568,0.0271,0.0887,0.2915,0.2089,4.567,5.123
2415,0.3633,0.5123,0.5394,0.5045,0.0271,-0.0162,0.1559,0.1488,1.890,4.182
17475,0.4083,0.6361,0.6632,0.6052,0.0271,0.0255,0.1680,0.1316,3.292,3.404
1928,0.2870,0.5110,0.5381,0.5019,0.0271,0.0772,0.2359,0.1812,2.647,5.436
11419,0.2067,0.5587,0.5858,0.5665,0.0271,-0.0477,0.1024,0.1006,1.374,2.681
13565,0.2980,0.5768,0.6039,0.5935,0.0271,-0.1466,0.1116,0.1117,1.621,2.834
4844,0.1470,0.5768,0.6039,0.5006,0.0271,0.0795,0.1934,0.1833,2.475,4.749
18017,0.3089,0.5806,0.6077,0.5561,0.0271,-0.0069,0.2172,0.1922,2.376,5.097
2785,0.3342,0.5742,0.6013,0.6052,0.0271,0.0196,0.1944,0.1808,-2.099,4.511
14858,0.5008,0.6206,0.6477,0.6258,0.0271,0.0381,0.1864,0.1458,2.290,4.410
13106,0.1813,0.6632,0.6903,0.6645,0.0271,0.0564,0.3017,0.1868,-1.637,5.190
5546,0.4675,0.7526,0.7796,0.7075,0.0271,-0.0162,0.2071,0.1738,2.603,4.748
17676,0.3294,0.5232,0.5503,0.5619,0.0271,-0.0265,0.1857,0.1869,3.896,3.730
